Rok,RID,NAZEV,přihlášek,"""živých"" přihlášek",přihlášených,"""živých"" přihlášených",přijetí,přijatých,zápisů,zapsaných
2014,41330,Fakulta životního prostředí,1790,1543,1671,1462,1220,1169,885,883
2014,41340,Fakulta tropického zemědělství,283,220,273,214,209,204,170,170
2014,41900,celoškolská pracoviště,552,414,529,403,157,155,140,140
2014,43000,Mendelova univerzita v Brně,7022,6457,5309,4907,4118,3335,2405,2384
2014,43110,Provozně ekonomická fakulta,2358,2161,1925,1758,1129,910,659,652
2014,43210,Agronomická fakulta,1504,1504,1251,1251,1152,1018,593,591
2014,43310,Fakulta regionálního rozvoje a mezinárodních studií,997,796,848,666,304,265,206,205
2014,43410,Lesnická a dřevařská fakulta,876,771,707,635,734,612,434,432
2014,43510,Zahradnická fakulta (Lednice),754,736,586,574,492,398,305,304
2014,43900,celoškolská pracoviště,533,489,520,481,307,304,208,208
2014,51000,Akademie múzických umění v Praze,1358,1172,1213,1063,193,193,185,185
2014,51110,Hudební fakulta,292,239,277,228,84,84,79,79
2014,51210,Divadelní fakulta,519,423,461,382,58,58,55,55
2014,51310,Filmová a televizní fakulta,547,510,507,477,51,51,51,51
2014,53000,Vysoká škola umělecko-průmyslová v Praze,587,529,587,529,66,66,60,60
2014,54000,Janáčkova akademie múzických umění v Brně,418,388,397,369,143,142,129,128
2014,54510,Hudební fakulta,219,219,215,215,86,85,76,75
2014,54530,Divadelní fakulta,199,169,187,159,57,57,53,53
2014,55000,Vysoká škola polytechnická Jihlava,2329,2097,2054,1870,1711,1607,1276,1274
2014,56000,Vysoká škola technická a ekonomická v Českých Budějovicích,2273,2273,2076,2076,2148,1985,1322,1321
2014,61000,"Bankovní institut vysoká škola, a.s.",145,145,144,144,143,142,112,112
2014,62000,"EPI, s.r.o.",185,185,184,184,171,170,166,165
2014,63000,"Vysoká škola hotelová v Praze, s.r.o.",329,207,302,202,207,202,165,160
2014,64000,"Vysoká škola finanční a správní, o.p.s.",882,631,857,627,631,627,560,559
2014,65000,"Vysoká škola Karlovy Vary, o.p.s.",243,193,243,193,193,193,170,170
2014,67000,"Literární akademie, s.r.o.",71,47,71,47,47,47,38,38
2014,68000,"Vysoká škola podnikání, a.s.",378,378,378,378,378,378,378,378
2014,6B000,"Vysoká škola ekonomie a managementu, o.p.s.",375,316,364,311,316,311,241,239
2014,6D000,"University of New York in Prague, s.r.o",64,46,60,43,46,43,40,37
2014,6E000,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.",400,279,391,277,279,277,225,225
2014,6F000,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.",130,66,128,65,66,65,50,50
2014,6J000,Academia Rerum civilium,73,59,73,59,59,59,59,59
2014,6K000,"Vysoká škola evropských a regionálních studií, o.p.s.",253,193,253,193,193,193,193,193
2014,6M000,Vysoká škola regionálního rozvoje,416,359,416,359,350,350,312,312
2014,6N000,"Filmová akademie Miroslava Ondříčka v Písku, o.p.s.",69,68,68,67,49,48,45,44
2014,6P000,Vysoká škola tělesné výchovy a sportu Palestra,216,168,216,168,167,167,131,131
2014,6Q000,"Newton College, a.s.",411,385,399,373,324,313,305,294
2014,6R000,Vysoká škola logistiky o.p.s.,148,148,148,148,148,148,148,148
2014,6S000,"Vysoká škola zdravotnická, o.p.s.",341,312,336,311,305,304,276,275
2014,6T000,"B.I.B.S., a.s.",123,123,122,122,100,100,89,89
2014,71000,"Soukromá vysoká škola ekonomických studií, s. r. o.",35,33,35,33,31,31,31,31
2014,72000,"Vysoká škola obchodní v Praze, o.p.s.",943,943,913,913,820,816,760,758
2014,73000,"Akademie STING, o.p.s",180,180,172,172,130,128,120,120
2014,75000,"Metropolitní univerzita Praha, o.p.s.",1235,749,1151,743,734,730,734,730
2014,76000,"Univerzita Jana Amose Komenského Praha, s.r.o.",2098,1462,2097,1462,1462,1462,1418,1418
2014,77000,"Vysoká škola Karla Engliše, a. s.",178,177,178,177,162,162,141,141
2014,78000,"Anglo-americká vysoká škola, o.p.s.",53,53,45,45,38,35,34,33
2014,79000,"Pražská vysoká škola psychosociálních studií, s.r.o.",172,136,172,136,75,75,59,59
2014,7A000,"Západomoravská vysoká škola Třebíč, o.p.s.",24,14,24,14,14,14,11,11
2014,7B000,Soukromá vysoká škola ekonomická Znojmo s.r.o.,241,172,241,172,171,171,150,150
2014,7C000,Moravská vysoká škola Olomouc o.p.s.,219,219,219,219,186,186,127,127
2014,7D000,CEVRO institut o.p.s.,193,190,181,178,120,117,110,109
2014,7E000,Unicorn College s.r.o.,219,175,211,171,174,170,152,149
2014,7G000,"Vysoká škola obchodní a hotelová, s.r.o.",168,163,164,162,163,162,80,80
2014,7J000,"VŠ sociálně správní, ICVHavířov, o.p.s.",104,95,104,95,93,93,76,76
2014,7L000,"AKCENT College, s.r.o.",78,78,78,78,66,66,49,49
2014,7M000,Archip s.r.o.,5,5,5,5,5,5,4,4
2014,7N000,"Vysoká škola aplikované psychologie, s.r.o.",148,101,145,99,87,85,74,72
2014,7P000,"ŠKODA AUTO VŠ, o.p.s.",307,307,302,302,307,302,198,198
2014,7R000,"ART & DESIGN INSTITUT, s.r.o.",40,40,39,39,40,39,40,39
2015,00000,všechny veřejné a soukromé VŠ,212172,181332,108107,98692,103402,77164,73021,70264
2015,11000,Univerzita Karlova v Praze,26217,21558,16922,14490,8788,7241,6307,6149
2015,11110,1. lékařská fakulta,1817,1318,1763,1269,287,279,240,240
2015,11120,3. lékařská fakulta,1073,855,1013,805,270,259,189,189
2015,11130,2. lékařská fakulta,383,262,382,261,74,74,60,60
2015,11150,Lékařská fakulta Hradec Králové,62,49,62,49,27,27,16,16
2015,11160,Farmaceutická fakulta Hradec Králové,304,231,304,231,162,162,108,108
2015,11210,Filozofická fakulta,5964,4469,4240,3292,1459,1150,961,945
2015,11230,Fakulta sociálních věd,3890,3479,3017,2711,1189,1021,784,765
2015,11240,Fakulta humanitních studií,1745,1539,1743,1539,720,720,717,717
2015,11260,Katolická teologická fakulta,238,184,227,181,136,133,112,112
2015,11270,Evangelická teologická fakulta,257,193,257,193,163,163,144,144
2015,11280,Husitská teologická fakulta,397,376,365,348,288,280,243,241
2015,11310,Přírodovědecká fakulta,2461,2129,1839,1564,1452,1092,760,754
2015,11320,Matematicko-fyzikální fakulta,1187,1053,1076,959,715,635,517,510
2015,11410,Pedagogická fakulta,4382,3688,3514,2964,1278,1164,990,977
2015,11510,Fakulta tělesné výchovy a sportu,2057,1733,1732,1494,568,517,466,462
2015,12000,Jihočeská univerzita v Českých Budějovicích,8383,7295,6048,5358,4365,3616,2858,2829
2015,12110,Fakulta zdravotně sociální,1780,1535,1377,1199,1012,868,704,703
2015,12210,Filozofická fakulta,639,498,542,428,391,341,206,203
2015,12220,Zemědělská fakulta,754,754,625,625,479,438,347,346
2015,12260,Fakulta teologická,499,392,463,365,291,278,219,219
2015,12310,Přírodovědecká fakulta,656,642,558,547,447,384,243,241
2015,12410,Pedagogická fakulta,3003,2422,2401,1942,1023,886,592,585
2015,12510,Ekonomická fakulta,931,931,769,769,624,580,475,474
2015,12520,Fakulta rybářství a ochrany vod,121,121,116,116,98,95,72,72
2015,13000,Univerzita J. E. Purkyně v Ústí nad Labem,6545,5633,5301,4677,3507,3137,2597,2579
2015,13410,Filozofická fakulta,417,290,376,275,269,255,220,217
2015,13420,Fakulta výrobních technologií a managementu,485,485,447,447,430,406,324,324
2015,13430,Fakulta pedagogická,2309,1832,1966,1592,862,826,686,683
2015,13440,Přírodovědecká fakulta,755,655,639,567,498,449,315,312
2015,13450,Fakulta zdravotnických studií,789,619,671,532,293,276,217,217
2015,13510,Fakulta sociálně ekonomická,1323,1323,1195,1195,868,781,626,626
2015,13520,Fakulta životního prostředí,255,255,250,250,217,216,145,145
2015,13530,Fakulta umění a designu,212,174,212,174,70,70,64,64
2015,14000,Masarykova univerzita,30472,25224,17033,14170,11238,7571,5981,5634
2015,14110,Lékařská fakulta,2621,1905,1967,1362,482,397,328,322
2015,14210,Filozofická fakulta,6897,5595,4822,3966,3369,2543,1821,1752
2015,14220,Právnická fakulta,1428,1218,1146,964,505,436,350,343
2015,14230,Fakulta sociálních studií,4911,4117,3143,2516,1263,776,495,468
2015,14310,Přírodovědecká fakulta,2769,2538,1972,1779,1626,1244,758,706
2015,14330,Fakulta informatiky,930,845,771,697,455,381,251,247
2015,14410,Pedagogická fakulta,5417,5001,3977,3615,1973,1549,1102,1061
2015,14510,Fakulta sportovních studií,2290,1153,1689,820,370,306,294,286
2015,14560,Fakulta ekonomicko-správní,3209,2852,2367,2072,1195,913,582,573
2015,15000,Univerzita Palackého v Olomouci,17409,14810,11582,10049,6623,5551,4344,4293
2015,15120,Fakulta zdravotnických věd,1244,1098,1071,938,286,260,194,194
2015,15210,Filozofická fakulta,5334,4592,4076,3400,1162,1151,1162,1151
2015,15220,Právnická fakulta,396,355,396,355,93,93,48,48
2015,15260,Cyrilometodějská teologická fakulta,700,554,636,509,393,376,303,303
2015,15310,Přírodovědecká fakulta,3324,3038,2559,2442,2632,2204,1292,1290
2015,15410,Pedagogická fakulta,4844,3884,3493,2715,1520,1225,933,921
2015,15510,Fakulta tělesné kultury,1567,1289,1177,952,537,475,412,412
2015,16000,Veterinární a farmaceutická univerzita Brno,487,424,445,389,259,240,129,129
2015,16270,Fakulta veterinární hygieny a ekologie,487,424,445,389,259,240,129,129
2015,17000,Ostravská univerzita v Ostravě,9168,8097,6764,6008,2690,2466,2336,2300
2015,17110,Lékařská fakulta,1414,1156,1212,976,269,264,248,248
2015,17200,Fakulta sociálních studií,449,432,405,391,133,133,131,131
2015,17250,Filozofická fakulta,2379,2082,1927,1705,970,817,656,655
2015,17310,Přírodovědecká fakulta,1225,1097,1033,929,533,523,522,514
2015,17450,Pedagogická fakulta,3395,3060,2800,2492,696,687,696,687
2015,17500,Fakulta umění,306,270,278,245,89,89,83,83
2015,18000,Univerzita Hradec Králové,7291,5948,5468,4572,2517,2220,1638,1626
2015,18440,Pedagogická fakulta,3585,2791,2847,2247,719,669,568,561
2015,18450,Fakulta informatiky a managementu,1984,1726,1704,1501,1082,956,588,588
2015,18460,Filozofická fakulta,532,437,491,407,295,280,203,203
2015,18470,Přírodovědecká fakulta,469,372,417,333,287,260,181,179
2015,18900,celoškolská pracoviště,721,622,593,505,134,122,98,98
2015,19000,Slezská univerzita v Opavě,3364,2909,2999,2628,1793,1765,1713,1701
2015,19240,Filozoficko-přírodovědecká fakulta,933,842,853,778,500,494,498,493
2015,19510,Fakulta veřejných politik,995,902,935,855,373,372,373,372
2015,19520,Obchodně podnikatelská fakulta v Karviné,1349,1085,1213,980,868,854,790,789
2015,19900,celoškolská pracoviště,87,80,86,79,52,52,52,52
2015,21000,České vysoké učení technické v Praze,9649,8908,7871,7351,6089,5436,4809,4735
2015,21110,Fakulta stavební,1678,1418,1434,1203,1094,956,820,817
2015,21220,Fakulta strojní,1308,1308,1285,1285,990,981,789,787
2015,21230,Fakulta elektrotechnická,1462,1277,1214,1056,779,707,596,596
2015,21240,Fakulta informačních technologií,1450,1450,1443,1443,904,901,766,766
2015,21260,Fakulta dopravní,702,686,696,681,565,564,373,372
2015,21340,Fakulta jaderná a fyzikálně inženýrská,509,478,508,477,388,387,314,313
2015,21450,Fakulta architektury,494,424,455,401,250,249,240,240
2015,21460,Fakulta biomedicínského inženýrství,1255,1193,1038,991,575,517,517,492
2015,21900,celoškolská pracoviště,791,674,765,650,544,532,394,393
2015,22000,Vysoká škola chemicko-technologická v Praze,2800,2797,2023,2020,1757,1435,890,884
2015,22310,Fakulta chemické technologie,926,926,809,809,612,557,292,291
2015,22320,Fakulta technologie ochrany prostředí,226,225,199,198,176,159,106,106
2015,22330,Fakulta potravinářské a biochemické technologie,1295,1295,1069,1069,723,648,332,332
2015,22340,Fakulta chemicko-inženýrská,306,304,282,280,199,184,116,114
2015,22900,celoškolská pracoviště,47,47,47,47,47,47,44,44
2015,23000,Západočeská univerzita v Plzni,10459,8822,7023,6053,4907,3992,3287,3251
2015,23210,Fakulta strojní,796,571,790,569,545,544,475,475
2015,23220,Fakulta elektrotechnická,764,601,547,427,366,366,360,360
2015,23310,Fakulta zdravotnických studií,1381,1128,1083,861,410,331,263,263
2015,23320,Fakulta právnická,466,466,466,466,178,178,96,96
2015,23330,Filozofická fakulta,1265,1009,1054,866,798,705,549,547
2015,23410,Fakulta designu a umění L. Sutnara,581,543,458,421,160,153,116,116
2015,23420,Fakulta pedagogická,2419,1830,1934,1504,700,658,500,495
2015,23510,Fakulta ekonomická,1606,1520,1196,1129,657,655,554,554
2015,23520,Fakulta aplikovaných věd,1181,1154,683,663,1093,623,374,374
2015,24000,Technická univerzita v Liberci,4465,3848,3540,3111,2877,2488,1992,1969
2015,24210,Fakulta strojní,552,486,550,485,486,485,399,399
2015,24220,"Fakulta mechatroniky, informatiky a mezioborových studií",321,250,308,243,214,210,166,166
2015,24310,Ekonomická fakulta,1173,920,875,681,685,530,414,411
2015,24410,Fakulta textilní,427,411,393,380,411,380,274,274
2015,24510,Fakulta přírodovědně-humanitní a pedagogická,1640,1489,1335,1232,852,740,568,560
2015,24520,Fakulta umění a architektury,128,99,116,92,47,46,41,41
2015,24900,celoškolská pracoviště,224,193,218,187,182,179,130,130
2015,25000,Univerzita Pardubice,6593,6255,5142,4893,4053,3447,2465,2462
2015,25110,Fakulta restaurování,53,44,52,44,14,14,12,12
2015,25210,Fakulta filozofická,1188,956,953,756,604,525,366,364
2015,25310,Fakulta chemicko-technologická,1090,1090,931,931,821,744,444,444
2015,25410,Fakulta ekonomicko-správní,1806,1806,1371,1371,1147,893,605,604
2015,25510,Dopravní fakulta Jana Pernera,962,962,896,896,670,650,504,504
2015,25520,Fakulta zdravotnických studií,901,804,766,679,413,378,253,253
2015,25530,Fakulta elektrotechniky a informatiky,593,593,516,516,384,359,281,281
2015,26000,Vysoké učení technické v Brně,9655,8119,7751,6630,5940,5101,4051,4015
2015,26110,Fakulta stavební,2078,1825,1881,1662,1705,1581,980,977
2015,26210,Fakulta strojního inženýrství,1866,1513,1645,1314,1250,1085,948,948
2015,26220,Fakulta elektrotechniky a komunikačních technologií,1411,1106,1228,981,956,865,758,752
2015,26230,Fakulta informačních technologií,865,670,865,670,370,370,360,360
2015,26310,Fakulta chemická,628,595,569,539,379,339,215,215
2015,26410,Fakulta architektury,275,275,275,275,95,95,74,74
2015,26420,Fakulta výtvarných umění,260,256,260,256,51,51,47,47
2015,26510,Fakulta podnikatelská,2272,1879,1905,1554,1134,959,669,666
2015,27000,Vysoká škola báňská - Technická univerzita Ostrava,6438,6171,5812,5623,4989,4685,4225,4193
2015,27120,Fakulta stavební,605,605,604,604,418,417,363,363
2015,27200,Fakulta bezpečnostního inženýrství,524,445,517,438,369,364,297,297
2015,27230,Fakulta strojní,979,962,927,916,785,771,648,648
2015,27240,Fakulta elektrotechniky a informatiky,1181,1157,1144,1125,910,892,740,739
2015,27350,Hornicko-geologická fakulta,791,790,754,753,718,685,593,590
2015,27360,Fakulta metalurgie a materiálového inženýrství,615,613,596,594,529,513,443,441
2015,27510,Ekonomická fakulta,1665,1538,1630,1515,1215,1199,1107,1107
2015,27900,celoškolská pracoviště,78,61,76,60,45,45,34,34
2015,28000,Univerzita Tomáše Bati ve Zlíně,6859,6335,5564,5186,3353,3058,2772,2754
2015,28110,Fakulta technologická,1124,1124,1082,1082,943,943,785,785
2015,28120,Fakulta managementu a ekonomiky,1269,1124,1034,901,563,439,421,421
2015,28130,Fakulta multimediálních komunikací,1011,818,987,800,173,173,173,173
2015,28140,Fakulta aplikované informatiky,704,525,636,498,454,440,385,385
2015,28150,Fakulta humanitních studií,2168,2168,1801,1801,810,727,660,657
2015,28160,Fakulta logistiky a krizového řízení,583,576,508,501,410,387,348,344
2015,31000,Vysoká škola ekonomická v Praze,7874,6537,5713,4874,2971,2682,2463,2415
2015,31110,Fakulta financí a účetnictví,1140,979,1138,978,363,363,360,360
2015,31120,Fakulta mezinárodních vztahů,1662,1255,1653,1250,605,602,499,499
2015,31130,Fakulta podnikohospodářská,1842,1470,1794,1436,472,470,310,310
2015,31140,Fakulta informatiky a statistiky,1273,986,1216,945,618,613,553,550
2015,31150,Národohospodářská fakulta,1428,1428,1395,1395,549,548,545,545
2015,31160,Fakulta managementu v Jindřichůvě Hradci,529,419,522,413,364,360,196,196
2015,41000,Česká zemědělská univerzita v Praze,13167,9929,10199,7893,7447,6284,5117,5030
2015,41110,Provozně ekonomická fakulta,5349,3849,4296,3079,2577,2166,1723,1712
2015,41210,Agronomická fakulta,2981,2283,2327,1803,1701,1429,1149,1139
2015,41310,Technická fakulta,1611,1218,1477,1122,1090,1006,741,730
2015,41320,Fakulta lesnická a dřevařská,1331,1014,1172,913,906,827,595,594
2015,41330,Fakulta životního prostředí,1204,939,1143,892,874,836,661,659
2015,41340,Fakulta tropického zemědělství,240,175,235,173,137,136,104,104
2015,41900,celoškolská pracoviště,451,451,429,429,162,158,144,144
2015,43000,Mendelova univerzita v Brně,6200,5750,4805,4491,3733,3087,2160,2138
2015,43110,Provozně ekonomická fakulta,1868,1666,1576,1406,933,781,511,507
2015,43210,Agronomická fakulta,1614,1614,1337,1337,1095,951,543,541
2015,43310,Fakulta regionálního rozvoje a mezinárodních studií,808,684,670,562,340,291,211,209
2015,43410,Lesnická a dřevařská fakulta,813,713,668,597,676,581,428,424
2015,43510,Zahradnická fakulta (Lednice),562,547,441,432,391,318,252,251
2015,43900,celoškolská pracoviště,535,526,520,511,298,296,215,215
2015,51000,Akademie múzických umění v Praze,1371,1182,1215,1078,216,215,211,210
2015,51110,Hudební fakulta,300,248,287,239,87,86,84,83
2015,51210,Divadelní fakulta,504,414,439,376,71,71,69,69
2015,51310,Filmová a televizní fakulta,567,520,535,498,58,58,58,58
2015,53000,Vysoká škola umělecko-průmyslová v Praze,521,469,520,468,62,62,56,56
2015,54000,Janáčkova akademie múzických umění v Brně,436,385,413,365,151,151,143,143
2015,54510,Hudební fakulta,197,168,193,164,79,79,74,74
2015,54530,Divadelní fakulta,239,217,221,201,72,72,69,69
2015,55000,Vysoká škola polytechnická Jihlava,1746,1403,1580,1309,1270,1208,967,966
2015,56000,Vysoká škola technická a ekonomická v Českých Budějovicích,2017,2017,1886,1886,1913,1810,1280,1280
2015,61000,"Bankovní institut vysoká škola, a.s.",164,164,163,163,160,160,135,135
2015,62000,"EPI, s.r.o.",117,117,117,117,89,89,86,86
2015,63000,"Vysoká škola hotelová v Praze, s.r.o.",366,233,344,224,233,224,190,183
2015,64000,"Vysoká škola finanční a správní, z.ú.",910,694,896,691,694,691,581,579
2015,65000,"Vysoká škola Karlovy Vary, o.p.s.",270,180,270,180,180,180,146,146
2015,68000,"Vysoká škola podnikání, a.s.",358,358,356,356,358,356,358,356
2015,6B000,"Vysoká škola ekonomie a managementu, o.p.s.",314,294,313,294,294,294,276,276
2015,6D000,"University of New York in Prague, s.r.o",37,31,37,31,31,31,31,31
2015,6E000,"Vysoká škola manažerské informatiky, ekonomiky a práva, a.s.",266,266,265,265,212,211,42,42
2015,6F000,"Vysoká škola mezinárodních a veřejných vztahů Praha, o.p.s.",110,47,106,47,47,47,39,39
2015,6J000,Academia Rerum civilium,74,57,74,57,57,57,57,57
2015,6K000,"Vysoká škola evropských a regionálních studií, o.p.s.",230,196,230,196,184,184,178,178
2015,6M000,Vysoká škola regionálního rozvoje,676,588,674,587,577,576,496,496
2015,6N000,"Filmová akademie Miroslava Ondříčka v Písku, o.p.s.",57,57,56,56,42,41,40,39
2015,6P000,Vysoká škola tělesné výchovy a sportu Palestra,256,256,256,256,148,148,147,147
2015,6Q000,"Newton College, a.s.",394,381,390,378,318,318,272,272
2015,6R000,Vysoká škola logistiky o.p.s.,141,141,140,140,140,140,137,137
2015,6S000,"Vysoká škola zdravotnická, o.p.s.",341,315,340,315,315,315,280,280
2015,6T000,"B.I.B.S., a.s.",103,103,100,100,83,81,65,63
2015,71000,"Soukromá vysoká škola ekonomických studií, s. r. o.",42,42,42,42,42,42,39,39
2015,72000,"Vysoká škola obchodní v Praze, o.p.s.",789,789,755,755,688,685,620,619
2015,73000,"Akademie STING, o.p.s",112,81,110,81,81,81,78,78
2015,75000,"Metropolitní univerzita Praha, o.p.s.",1275,735,1165,729,711,709,711,709
2015,76000,"Univerzita Jana Amose Komenského Praha, s.r.o.",1063,646,1062,646,646,646,635,635
2015,77000,"Vysoká škola Karla Engliše, a. s.",210,210,208,208,179,177,172,172
2015,78000,"Anglo-americká vysoká škola, o.p.s.",62,62,54,54,43,43,40,40
2015,79000,"Pražská vysoká škola psychosociálních studií, s.r.o.",163,127,163,127,73,73,60,60
2015,7B000,Soukromá vysoká škola ekonomická Znojmo s.r.o.,276,204,276,204,203,203,178,178
2015,7C000,Moravská vysoká škola Olomouc o.p.s.,175,149,174,149,149,149,127,127
2015,7D000,CEVRO institut z.ú.,206,155,193,149,154,149,134,133
2015,7E000,Unicorn College s.r.o.,178,132,175,131,131,130,111,111
2015,7G000,"Vysoká škola obchodní a hotelová, s.r.o.",142,105,141,104,105,104,61,61
2015,7J000,"VŠ sociálně správní, ICVHavířov, o.p.s.",193,164,190,163,163,162,129,129
2015,7L000,"AKCENT College, s.r.o.",35,29,35,29,29,29,25,25
2015,7M000,Archip s.r.o.,5,5,3,3,5,3,3,2
2015,7N000,"Vysoká škola aplikované psychologie, s.r.o.",141,94,136,90,83,79,67,63
2015,7P000,"ŠKODA AUTO VŠ, o.p.s.",299,299,289,289,299,289,180,180
2015,7R000,"ART & DESIGN INSTITUT, s.r.o.",78,43,72,41,42,40,31,30
2015,7S000,"Vysoká škola podnikání a práva, a.s.",1958,1958,1942,1942,1906,1890,1273,1273
2016,00000,všechny veřejné a soukromé VŠ,193814,165111,98057,89602,96203,71633,67735,65323
2016,11000,Univerzita Karlova v Praze,26123,21124,16372,13760,8500,6892,5933,5776
2016,11110,1. lékařská fakulta,1684,1247,1622,1191,237,227,197,197
